museum_id;exhibit_id;end_date;visitors_number;name;creation_date;title;category;curator_id;extra_info;specialty_id;curator_specialty
40;772;26/07/2025;742;Flores-Bradshaw;02/02/2020;Fish;form;85;environmental;366;Desenvolvimento e Estudos Culturais
40;777;07/01/2021;2650;Flores-Bradshaw;12/10/2020;;;93;actually;101;Arte Contemporânea
40;777;07/01/2021;2650;Flores-Bradshaw;12/10/2020;;;85;environmental;366;Desenvolvimento e Estudos Culturais
40;813;15/08/2023;249;Flores-Bradshaw;22/09/2020;;;93;actually;101;Arte Contemporânea
40;813;15/08/2023;249;Flores-Bradshaw;22/09/2020;;;85;environmental;366;Desenvolvimento e Estudos Culturais
40;932;06/02/2023;3682;Flores-Bradshaw;29/02/2020;Some;debate;93;actually;101;Arte Contemporânea
40;932;06/02/2023;3682;Flores-Bradshaw;29/02/2020;Some;debate;85;environmental;366;Desenvolvimento e Estudos Culturais
40;941;16/01/2025;2295;Flores-Bradshaw;29/01/2020;However;require;93;actually;101;Arte Contemporânea
40;941;16/01/2025;2295;Flores-Bradshaw;29/01/2020;However;require;85;environmental;366;Desenvolvimento e Estudos Culturais
40;998;09/05/2021;4574;Flores-Bradshaw;28/06/2020;Stop;clear;93;actually;101;Arte Contemporânea
40;998;09/05/2021;4574;Flores-Bradshaw;28/06/2020;Stop;clear;85;environmental;366;Desenvolvimento e Estudos Culturais
41;96;15/02/2020;3343;Henry Group;15/02/2020;Like;available;;;;
41;101;14/03/2022;3287;Henry Group;12/01/2020;Single;well;;;;
41;203;17/12/2025;1612;Henry Group;29/05/2020;Key;time;;;;
41;426;01/12/2022;730;Henry Group;11/01/2021;;;;;;
41;430;06/02/2025;2854;Henry Group;03/04/2020;Recent;be;;;;
41;526;23/11/2024;1841;Henry Group;23/09/2020;Accept;strong;;;;
41;616;27/01/2023;1954;Henry Group;02/01/2020;Clear;reveal;;;;
41;646;11/02/2026;224;Henry Group;22/02/2020;;;;;;
41;728;05/02/2026;1011;Henry Group;30/01/2020;Fine;possible;;;;
41;763;20/12/2024;1461;Henry Group;06/12/2020;;;;;;
41;784;08/01/2022;275;Henry Group;21/03/2020;Exactly;a;;;;
41;832;28/09/2021;3951;Henry Group;08/09/2020;;;;;;
42;106;20/01/2020;4554;Summers LLC;20/01/2020;Peace;add;;;;
42;136;26/07/2024;1234;Summers LLC;22/08/2020;Reason;early;;;;
42;186;04/02/2026;1687;Summers LLC;09/07/2020;Congress;song;;;;
42;218;24/05/2023;4109;Summers LLC;22/05/2022;Heart;simply;;;;
42;278;14/03/2022;4140;Summers LLC;01/03/2020;;;;;;
42;326;02/07/2023;3210;Summers LLC;31/01/2020;Hot;film;;;;
42;400;07/08/2025;2585;Summers LLC;25/03/2020;;;;;;
42;484;15/10/2022;2088;Summers LLC;25/03/2020;Maybe;possible;;;;
42;608;02/11/2021;3612;Summers LLC;15/05/2020;Hard;prepare;;;;
42;612;19/07/2024;1460;Summers LLC;10/03/2020;;;;;;
42;778;01/08/2021;2415;Summers LLC;09/03/2020;Friend;do;;;;
42;785;03/11/2022;1304;Summers LLC;28/05/2020;Entire;close;;;;
42;849;12/09/2020;4156;Summers LLC;01/02/2020;;;;;;
42;897;20/02/2021;1992;Summers LLC;26/05/2020;;;;;;
42;916;07/03/2021;2122;Summers LLC;11/01/2020;Billion;process;;;;
42;927;27/12/2022;3557;Summers LLC;02/03/2020;;;;;;
42;951;16/11/2023;2584;Summers LLC;11/04/2020;Door;speak;;;;
43;38;23/05/2022;3955;Miller;06/05/2020;;;;;;
43;48;25/11/2021;145;Miller;06/05/2020;A;job;;;;
43;59;01/06/2020;924;Miller;07/01/2020;Reason;than;;;;
43;94;18/11/2021;1628;Miller;07/05/2020;Trouble;project;;;;
43;128;22/12/2023;4378;Miller;03/10/2020;Hour;out;;;;
43;145;31/12/2021;458;Miller;29/12/2020;Bag;character;;;;
43;152;19/07/2021;1763;Miller;23/07/2020;;;;;;
43;156;08/01/2026;3425;Miller;21/05/2022;Hundred;support;;;;
43;228;24/01/2020;138;Miller;24/01/2020;;;;;;
43;266;18/02/2022;2819;Miller;13/03/2020;Seek;boy;;;;
43;272;08/06/2021;4169;Miller;25/04/2020;Glass;outside;;;;
43;275;15/05/2024;251;Miller;19/04/2020;;;;;;
43;333;11/07/2021;3944;Miller;28/01/2020;Over;grow;;;;
43;381;01/08/2023;2589;Miller;04/02/2020;;;;;;
43;601;02/01/2023;3175;Miller;07/02/2022;Everybody;world;;;;
43;639;08/10/2024;2207;Miller;23/07/2021;Policy;into;;;;
43;653;04/07/2023;1053;Miller;19/01/2021;;;;;;
43;725;10/02/2026;2257;Miller;22/05/2020;;;;;;
43;812;13/06/2024;126;Miller;20/03/2020;;;;;;
43;813;18/03/2024;4203;Miller;22/09/2020;;;;;;
43;875;04/11/2021;1546;Miller;29/04/2020;;;;;;
44;4;22/03/2021;2673;Webb;21/04/2020;Read;detail;;;;
44;183;28/11/2020;1598;Webb;12/03/2020;;;;;;
44;191;15/04/2022;3401;Webb;18/06/2020;;;;;;
44;274;02/09/2021;1384;Webb;12/01/2020;;;;;;
44;307;05/08/2021;1692;Webb;02/11/2020;Second;fill;;;;
44;313;12/06/2023;4649;Webb;02/05/2021;;;;;;
44;466;28/03/2020;1345;Webb;29/02/2020;Hot;computer;;;;
44;521;01/02/2022;4711;Webb;14/03/2020;;;;;;
44;561;19/01/2023;1838;Webb;14/04/2021;;;;;;
44;603;23/01/2021;1843;Webb;05/06/2020;;;;;;
44;635;28/07/2022;4729;Webb;02/06/2021;;;;;;
44;659;03/10/2021;2877;Webb;20/01/2020;Table;page;;;;
44;710;15/09/2025;4937;Webb;11/06/2020;;;;;;
44;715;18/02/2025;2132;Webb;06/07/2020;Walk;ahead;;;;
44;776;06/08/2020;443;Webb;06/08/2020;;;;;;
44;973;01/05/2020;2260;Webb;01/05/2020;;;;;;
45;94;12/10/2025;2344;Reyes-Watson;07/05/2020;Trouble;project;;;;
45;103;01/01/2022;1266;Reyes-Watson;24/03/2020;Some;here;;;;
45;143;12/12/2020;1637;Reyes-Watson;12/12/2020;;;;;;
45;184;25/09/2023;4509;Reyes-Watson;25/03/2021;;;;;;
45;203;11/01/2021;1466;Reyes-Watson;29/05/2020;Key;time;;;;
45;274;17/04/2022;1636;Reyes-Watson;12/01/2020;;;;;;
45;370;11/09/2025;4869;Reyes-Watson;21/04/2020;Her;PM;;;;
45;487;05/08/2020;2362;Reyes-Watson;17/07/2020;Become;heavy;;;;
45;564;16/08/2020;1227;Reyes-Watson;16/08/2020;Contain;force;;;;
45;574;12/04/2020;1105;Reyes-Watson;03/03/2020;Well;explain;;;;
45;644;10/03/2024;3937;Reyes-Watson;30/11/2020;;;;;;
45;732;18/11/2020;4507;Reyes-Watson;30/03/2020;Happy;early;;;;
45;772;07/10/2020;147;Reyes-Watson;02/02/2020;Fish;form;;;;
45;923;25/12/2022;1253;Reyes-Watson;08/11/2020;Today;new;;;;
45;1000;23/07/2022;4170;Reyes-Watson;09/05/2020;Behavior;offer;;;;
46;8;16/07/2025;4277;Rodriguez;22/03/2020;White;build;;;;
46;64;22/10/2023;3492;Rodriguez;06/12/2020;Red;information;;;;
46;79;28/06/2020;1553;Rodriguez;28/06/2020;Worry;yard;;;;
46;182;28/07/2021;2394;Rodriguez;27/10/2020;Old;top;;;;
46;196;26/07/2022;2819;Rodriguez;18/11/2020;;;;;;
46;250;07/05/2021;2673;Rodriguez;18/12/2020;;;;;;
46;265;18/01/2021;1634;Rodriguez;24/02/2020;Third;girl;;;;
46;305;09/05/2025;3190;Rodriguez;25/07/2023;Despite;protect;;;;
46;347;04/07/2023;3156;Rodriguez;22/09/2020;Tax;perhaps;;;;
46;364;25/05/2020;2566;Rodriguez;25/05/2020;Despite;church;;;;
46;389;17/09/2023;4702;Rodriguez;15/01/2021;Where;house;;;;
46;430;23/11/2021;2974;Rodriguez;03/04/2020;Recent;be;;;;
46;451;16/09/2025;3934;Rodriguez;03/03/2020;Sign;face;;;;
46;453;24/03/2025;1423;Rodriguez;26/02/2020;Her;beautiful;;;;
46;556;08/03/2020;1079;Rodriguez;08/03/2020;;;;;;
46;566;06/09/2024;3044;Rodriguez;17/03/2020;Different;husband;;;;
46;625;04/06/2025;1028;Rodriguez;06/02/2020;Need;a;;;;
46;635;05/11/2023;2793;Rodriguez;02/06/2021;;;;;;
46;678;12/07/2020;2448;Rodriguez;26/05/2020;Treatment;once;;;;
46;724;20/11/2024;3561;Rodriguez;21/02/2020;;;;;;
46;796;16/10/2024;2798;Rodriguez;20/03/2020;;;;;;
46;799;17/01/2021;1936;Rodriguez;12/06/2020;;;;;;
46;804;30/06/2021;1935;Rodriguez;05/03/2020;;;;;;
46;835;18/07/2022;1928;Rodriguez;12/02/2020;;;;;;
46;886;14/07/2021;2470;Rodriguez;15/10/2020;Some;street;;;;
46;944;11/02/2023;4704;Rodriguez;03/01/2020;Sort;stage;;;;
46;973;03/12/2020;2815;Rodriguez;01/05/2020;;;;;;
47;74;18/05/2023;701;Perkins-Camacho;19/11/2021;Federal;forward;;;;
47;88;22/06/2021;2719;Perkins-Camacho;31/05/2020;Else;goal;;;;
47;93;21/01/2024;1603;Perkins-Camacho;27/04/2021;Painting;away;;;;
47;193;12/09/2021;4859;Perkins-Camacho;28/09/2020;;;;;;
47;213;25/07/2021;2707;Perkins-Camacho;06/11/2020;Yet;product;;;;
47;219;20/01/2020;3804;Perkins-Camacho;20/01/2020;;;;;;
47;219;04/04/2021;2245;Perkins-Camacho;20/01/2020;;;;;;
47;313;02/05/2021;4654;Perkins-Camacho;02/05/2021;;;;;;
47;335;15/06/2022;3224;Perkins-Camacho;03/03/2020;;;;;;
47;340;16/11/2024;4079;Perkins-Camacho;29/06/2020;Morning;reflect;;;;
47;431;05/04/2023;2931;Perkins-Camacho;03/04/2020;Appear;agency;;;;
47;440;16/01/2020;504;Perkins-Camacho;16/01/2020;Short;physical;;;;
47;490;07/07/2025;4948;Perkins-Camacho;27/03/2021;Road;campaign;;;;
47;502;14/11/2025;2842;Perkins-Camacho;13/10/2020;;;;;;
47;585;23/01/2021;4042;Perkins-Camacho;21/06/2020;Opportunity;ok;;;;
47;631;14/08/2020;3478;Perkins-Camacho;14/08/2020;;;;;;
47;634;13/06/2023;3606;Perkins-Camacho;11/02/2020;Ever;employee;;;;
47;640;25/01/2025;2352;Perkins-Camacho;12/01/2020;Important;yes;;;;
47;640;15/11/2024;1098;Perkins-Camacho;12/01/2020;Important;yes;;;;
47;767;30/06/2022;4483;Perkins-Camacho;09/09/2020;Artist;wait;;;;
47;829;06/10/2022;161;Perkins-Camacho;09/01/2020;Few;line;;;;
47;842;01/11/2022;4018;Perkins-Camacho;20/07/2020;Concern;other;;;;
47;913;09/04/2023;3486;Perkins-Camacho;08/07/2020;;;;;;
47;933;21/08/2020;4296;Perkins-Camacho;21/08/2020;Party;success;;;;
47;945;07/07/2023;1419;Perkins-Camacho;15/04/2020;;;;;;
47;974;01/07/2022;3827;Perkins-Camacho;16/04/2021;Six;stop;;;;
47;978;31/07/2025;2097;Perkins-Camacho;05/07/2021;Listen;nature;;;;
47;989;07/04/2020;4797;Perkins-Camacho;07/04/2020;Chair;we;;;;
48;44;26/09/2020;2570;Mcdaniel;26/09/2020;Sound;far;;;;
48;47;30/09/2021;1336;Mcdaniel;27/02/2020;Four;Crime;;;;
48;72;29/01/2025;4516;Mcdaniel;22/02/2020;How;white;;;;
48;111;31/08/2021;731;Mcdaniel;25/04/2020;;;;;;
48;126;28/11/2025;111;Mcdaniel;08/01/2020;Purpose;top;;;;
48;178;20/09/2022;2089;Mcdaniel;30/01/2020;Animal;huge;;;;
48;244;23/07/2025;3045;Mcdaniel;07/06/2020;Military;level;;;;
48;318;06/07/2020;4748;Mcdaniel;01/07/2020;;;;;;
48;371;09/06/2025;1877;Mcdaniel;19/09/2020;South;return;;;;
48;411;02/10/2024;321;Mcdaniel;28/07/2020;Board;ground;;;;
48;473;28/04/2022;4968;Mcdaniel;24/07/2020;;;;;;
48;499;05/09/2022;1765;Mcdaniel;14/03/2020;;;;;;
48;509;05/08/2024;2816;Mcdaniel;24/06/2020;;;;;;
48;518;02/11/2022;1549;Mcdaniel;25/09/2020;Administration;have;;;;
48;519;23/12/2021;2969;Mcdaniel;06/09/2020;Leader;technology;;;;
48;532;09/07/2021;4547;Mcdaniel;23/11/2020;Time;town;;;;
48;663;21/12/2025;1783;Mcdaniel;16/02/2021;Skin;Mrs;;;;
48;703;23/02/2025;591;Mcdaniel;02/09/2020;Form;fish;;;;
48;806;19/02/2022;1577;Mcdaniel;14/05/2021;Prevent;national;;;;
48;823;25/11/2022;3593;Mcdaniel;23/04/2020;;;;;;
48;858;18/07/2022;2977;Mcdaniel;09/02/2020;Good;all;;;;
48;915;21/07/2022;2392;Mcdaniel;02/03/2020;But;forget;;;;
48;925;24/03/2023;2797;Mcdaniel;15/04/2020;;;;;;
49;73;22/12/2020;4737;Christian-Aguilar;27/05/2020;Feel;oil;;;;
49;77;07/05/2025;357;Christian-Aguilar;29/01/2020;Help;together;;;;
49;94;26/09/2022;4872;Christian-Aguilar;07/05/2020;Trouble;project;;;;
49;99;06/08/2022;4209;Christian-Aguilar;01/04/2021;Stuff;by;;;;
49;119;16/10/2021;2713;Christian-Aguilar;31/03/2020;Although;bring;;;;
49;198;13/11/2021;3965;Christian-Aguilar;15/11/2020;Water;rise;;;;
49;281;06/02/2025;449;Christian-Aguilar;03/02/2020;;;;;;
49;377;13/05/2025;4326;Christian-Aguilar;25/04/2020;Performance;state;;;;
49;456;18/02/2025;1903;Christian-Aguilar;03/03/2020;Save;put;;;;
49;513;02/10/2022;4469;Christian-Aguilar;27/05/2020;;;;;;
49;515;14/04/2023;1231;Christian-Aguilar;01/06/2020;There;dinner;;;;
49;629;13/01/2023;4411;Christian-Aguilar;12/05/2020;;;;;;
49;687;13/02/2022;4739;Christian-Aguilar;27/04/2020;Many;where;;;;
49;714;30/08/2025;2690;Christian-Aguilar;21/04/2020;Standard;ahead;;;;
49;734;22/03/2022;3454;Christian-Aguilar;16/01/2020;Clearly;safe;;;;
49;820;20/06/2023;3559;Christian-Aguilar;16/03/2020;Red;probably;;;;
49;828;02/01/2023;3620;Christian-Aguilar;27/01/2021;Above;five;;;;
49;856;27/02/2025;4640;Christian-Aguilar;23/03/2020;Likely;city;;;;
49;868;21/11/2024;1575;Christian-Aguilar;06/06/2020;;;;;;
49;883;11/09/2020;2165;Christian-Aguilar;02/02/2020;Process;Crime;;;;
50;89;05/06/2024;627;Jones;08/04/2020;Involve;term;;;;
50;149;28/10/2020;3641;Jones;16/04/2020;Perform;these;;;;
50;310;26/11/2020;1074;Jones;03/10/2020;;;;;;
50;413;16/07/2022;3968;Jones;08/11/2020;Stop;country;;;;
50;428;17/06/2020;4147;Jones;03/03/2020;Me;across;;;;
50;489;24/02/2024;2064;Jones;19/08/2020;;;;;;
50;586;22/04/2020;3139;Jones;08/02/2020;;;;;;
50;604;02/12/2023;2120;Jones;11/02/2020;;;;;;
50;701;24/01/2022;2017;Jones;15/11/2020;;;;;;
50;716;14/08/2025;3994;Jones;29/06/2020;Person;race;;;;
50;760;07/12/2024;472;Jones;06/04/2020;;;;;;
50;804;26/06/2025;2132;Jones;05/03/2020;;;;;;
50;828;18/10/2021;2141;Jones;27/01/2021;Above;five;;;;
50;889;22/12/2022;1895;Jones;23/10/2020;Yard;white;;;;
50;915;11/12/2020;1015;Jones;02/03/2020;But;forget;;;;
50;955;01/04/2022;4099;Jones;13/02/2020;;;;;;
50;963;28/05/2021;1171;Jones;22/07/2020;Food;thousand;;;;
51;35;01/08/2025;3473;Patton-Montgomery;30/12/2020;Record;fund;;;;
51;67;11/10/2025;1355;Patton-Montgomery;09/10/2020;If;and;;;;
51;108;17/11/2022;4013;Patton-Montgomery;07/04/2020;;;;;;
51;286;21/01/2023;3049;Patton-Montgomery;16/05/2021;Property;notice;;;;
51;287;12/12/2022;1237;Patton-Montgomery;28/05/2020;Budget;understand;;;;
51;418;06/12/2024;3759;Patton-Montgomery;03/05/2021;Method;civil;;;;
51;503;15/09/2021;2339;Patton-Montgomery;10/09/2020;;;;;;
51;640;07/10/2021;1066;Patton-Montgomery;12/01/2020;Important;yes;;;;
51;663;22/02/2024;4287;Patton-Montgomery;16/02/2021;Skin;Mrs;;;;
51;838;09/02/2020;4808;Patton-Montgomery;09/02/2020;;;;;;
51;848;17/09/2025;1437;Patton-Montgomery;28/04/2020;Piece;particularly;;;;
51;848;09/11/2020;2646;Patton-Montgomery;28/04/2020;Piece;particularly;;;;
51;948;19/11/2024;3691;Patton-Montgomery;02/04/2020;Quality;successful;;;;
51;949;02/03/2025;2750;Patton-Montgomery;25/06/2021;Fight;agent;;;;
52;5;24/08/2020;2336;Torres;14/05/2020;;;;;;
52;44;27/03/2021;2571;Torres;26/09/2020;Sound;far;;;;
52;245;18/11/2022;2507;Torres;08/01/2020;;;;;;
52;258;01/11/2023;2581;Torres;12/04/2021;Enough;buy;;;;
52;259;07/07/2023;3900;Torres;20/06/2020;Picture;build;;;;
52;260;07/09/2024;2611;Torres;19/04/2020;Expert;knowledge;;;;
52;298;15/01/2021;2790;Torres;15/01/2021;;;;;;
52;360;18/12/2020;1026;Torres;20/03/2020;Question;walk;;;;
52;408;07/09/2022;1314;Torres;27/02/2020;Color;really;;;;
52;487;19/07/2023;4225;Torres;17/07/2020;Become;heavy;;;;
52;554;14/06/2022;2854;Torres;01/03/2021;;;;;;
52;574;25/08/2021;3191;Torres;03/03/2020;Well;explain;;;;
52;656;17/03/2022;3826;Torres;30/12/2020;Person;yourself;;;;
52;714;19/08/2021;944;Torres;21/04/2020;Standard;ahead;;;;
52;728;09/02/2023;698;Torres;30/01/2020;Fine;possible;;;;
52;827;22/09/2024;567;Torres;03/12/2020;Soldier;throughout;;;;
52;996;05/12/2020;3803;Torres;13/05/2020;Why;cover;;;;
53;20;10/11/2022;488;Mccormick and Sons;08/02/2020;Road;though;;;;
53;164;22/04/2020;4036;Mccormick and Sons;31/01/2020;Evening;guy;;;;
53;191;18/06/2025;3716;Mccormick and Sons;18/06/2020;;;;;;
53;250;21/11/2025;3800;Mccormick and Sons;18/12/2020;;;;;;
53;272;05/08/2021;3492;Mccormick and Sons;25/04/2020;Glass;outside;;;;
53;447;24/03/2021;4658;Mccormick and Sons;05/09/2020;Argue;rock;;;;
53;563;11/11/2021;364;Mccormick and Sons;18/05/2020;;;;;;
53;574;31/05/2023;4479;Mccormick and Sons;03/03/2020;Well;explain;;;;
53;604;12/12/2022;1967;Mccormick and Sons;11/02/2020;;;;;;
53;611;06/09/2023;1230;Mccormick and Sons;01/02/2020;Series;seven;;;;
53;623;07/08/2023;1418;Mccormick and Sons;28/05/2022;;;;;;
53;677;25/01/2023;4869;Mccormick and Sons;26/08/2021;Bit;again;;;;
53;828;10/05/2025;1724;Mccormick and Sons;27/01/2021;Above;five;;;;
53;882;25/03/2020;4921;Mccormick and Sons;25/03/2020;;;;;;
53;908;02/01/2025;4935;Mccormick and Sons;19/08/2020;All;during;;;;
54;80;26/06/2023;2017;Perkins;29/03/2020;;;;;;
54;96;21/07/2025;3936;Perkins;15/02/2020;Like;available;;;;
54;136;22/08/2020;3372;Perkins;22/08/2020;Reason;early;;;;
54;157;21/05/2020;2448;Perkins;03/03/2020;;;;;;
54;182;06/09/2021;700;Perkins;27/10/2020;Old;top;;;;
54;194;09/03/2025;4366;Perkins;27/03/2020;Pass;physical;;;;
54;200;17/09/2021;272;Perkins;23/02/2021;Produce;significant;;;;
54;226;19/08/2025;2300;Perkins;30/04/2020;Buy;share;;;;
54;261;15/05/2022;4438;Perkins;02/02/2020;;;;;;
54;333;27/09/2025;2522;Perkins;28/01/2020;Over;grow;;;;
54;356;23/12/2020;1669;Perkins;26/09/2020;;;;;;
54;364;15/12/2024;2359;Perkins;25/05/2020;Despite;church;;;;
54;433;09/09/2025;3864;Perkins;23/10/2020;;;;;;
54;480;26/10/2020;239;Perkins;23/04/2020;;;;;;
54;513;31/05/2021;2234;Perkins;27/05/2020;;;;;;
54;522;22/01/2025;1776;Perkins;30/01/2020;Laugh;else;;;;
54;601;16/09/2022;2222;Perkins;07/02/2022;Everybody;world;;;;
54;629;05/01/2021;1834;Perkins;12/05/2020;;;;;;
54;649;06/01/2021;3795;Perkins;06/01/2021;Us;group;;;;
54;666;21/11/2023;3883;Perkins;30/06/2021;;;;;;
54;686;23/05/2021;671;Perkins;10/10/2020;Human;vote;;;;
54;720;10/09/2020;1003;Perkins;10/09/2020;Rock;woman;;;;
54;750;20/02/2024;1018;Perkins;08/05/2020;;;;;;
54;782;17/02/2022;2101;Perkins;15/07/2021;Success;despite;;;;
54;799;17/09/2023;4058;Perkins;12/06/2020;;;;;;
54;944;17/11/2021;3643;Perkins;03/01/2020;Sort;stage;;;;
55;168;12/01/2025;1310;Smith Ltd;03/03/2020;Mrs;cover;;;;
55;199;18/01/2025;4697;Smith Ltd;24/09/2020;Whole;successful;;;;
55;357;12/05/2024;2426;Smith Ltd;03/02/2020;;;;;;
55;536;23/09/2023;1045;Smith Ltd;08/03/2020;Beat;factor;;;;
55;541;03/07/2022;4082;Smith Ltd;19/01/2020;Put;foot;;;;
55;558;25/07/2021;2571;Smith Ltd;12/02/2020;Prepare;wish;;;;
55;730;31/05/2021;4713;Smith Ltd;15/06/2020;;;;;;
55;827;14/06/2023;396;Smith Ltd;03/12/2020;Soldier;throughout;;;;
55;832;16/02/2022;3515;Smith Ltd;08/09/2020;;;;;;
55;865;08/09/2024;932;Smith Ltd;12/05/2020;That;with;;;;
55;910;01/03/2023;1899;Smith Ltd;05/07/2021;Rise;according;;;;
55;996;14/12/2023;3826;Smith Ltd;13/05/2020;Why;cover;;;;
56;74;11/06/2024;3720;Leach-Pearson;19/11/2021;Federal;forward;;;;
56;106;18/06/2020;3411;Leach-Pearson;20/01/2020;Peace;add;;;;
56;112;05/08/2021;776;Leach-Pearson;30/04/2020;Example;lose;;;;
56;183;01/06/2023;247;Leach-Pearson;12/03/2020;;;;;;
56;292;09/07/2021;3924;Leach-Pearson;27/03/2020;Card;rich;;;;
56;392;05/07/2023;4180;Leach-Pearson;04/01/2021;Budget;because;;;;
56;405;31/08/2024;1832;Leach-Pearson;22/06/2020;Time;sing;;;;
56;469;10/03/2023;919;Leach-Pearson;02/03/2022;Individual;whatever;;;;
56;486;25/06/2024;4543;Leach-Pearson;28/12/2020;Try;sell;;;;
56;507;29/07/2025;2960;Leach-Pearson;07/05/2020;Own;line;;;;
56;559;11/01/2024;4215;Leach-Pearson;16/01/2020;Where;interview;;;;
56;568;26/04/2025;3840;Leach-Pearson;06/03/2020;Prepare;great;;;;
56;602;09/01/2022;3958;Leach-Pearson;12/02/2020;;;;;;
56;622;26/11/2022;1637;Leach-Pearson;24/04/2020;How;buy;;;;
56;633;26/06/2025;4593;Leach-Pearson;29/02/2020;Check;reach;;;;
56;707;06/03/2024;212;Leach-Pearson;18/06/2020;;;;;;
56;824;09/09/2022;1758;Leach-Pearson;07/12/2020;Hit;less;;;;
56;884;20/04/2021;1939;Leach-Pearson;29/01/2020;Bar;opportunity;;;;
56;969;09/12/2023;4979;Leach-Pearson;10/02/2020;;;;;;
56;980;22/03/2023;2687;Leach-Pearson;22/04/2020;Meeting;who;;;;
56;988;14/02/2022;2980;Leach-Pearson;22/03/2020;;;;;;
56;998;28/06/2020;2504;Leach-Pearson;28/06/2020;Stop;clear;;;;
57;23;19/08/2024;3752;White Group;02/02/2020;These;and;;;;
57;55;22/10/2024;1671;White Group;15/04/2020;;;;;;
57;73;27/05/2020;1864;White Group;27/05/2020;Feel;oil;;;;
57;94;01/11/2021;379;White Group;07/05/2020;Trouble;project;;;;
57;156;12/11/2022;2915;White Group;21/05/2022;Hundred;support;;;;
57;194;22/06/2020;4138;White Group;27/03/2020;Pass;physical;;;;
57;227;18/08/2021;4208;White Group;21/11/2020;Ok;air;;;;
57;292;27/03/2020;3196;White Group;27/03/2020;Card;rich;;;;
57;314;21/08/2023;1211;White Group;03/01/2020;Follow;street;;;;
57;354;30/01/2026;2016;White Group;13/12/2020;;;;;;
57;414;03/03/2023;1365;White Group;06/04/2020;;;;;;
57;486;04/07/2023;4453;White Group;28/12/2020;Try;sell;;;;
57;529;01/09/2024;4087;White Group;17/03/2022;Speech;camera;;;;
57;543;21/08/2024;2231;White Group;03/01/2020;Rule;lay;;;;
57;552;19/08/2021;151;White Group;10/08/2020;Lead;message;;;;
57;716;26/06/2023;341;White Group;29/06/2020;Person;race;;;;
57;915;14/04/2023;580;White Group;02/03/2020;But;forget;;;;
57;949;30/01/2022;3442;White Group;25/06/2021;Fight;agent;;;;
57;1000;01/09/2023;696;White Group;09/05/2020;Behavior;offer;;;;
58;39;13/09/2025;817;Fernandez Ltd;27/02/2020;;;79;effort;79;Critica da Arte
58;222;05/02/2026;3776;Fernandez Ltd;26/11/2020;;;79;effort;79;Critica da Arte
58;248;19/08/2023;1039;Fernandez Ltd;04/09/2020;;;79;effort;79;Critica da Arte
58;266;13/03/2020;1391;Fernandez Ltd;13/03/2020;Seek;boy;79;effort;79;Critica da Arte
58;476;25/12/2025;1859;Fernandez Ltd;19/01/2021;;;79;effort;79;Critica da Arte
58;548;28/01/2023;341;Fernandez Ltd;31/03/2020;;;79;effort;79;Critica da Arte
58;925;12/03/2022;2839;Fernandez Ltd;15/04/2020;;;79;effort;79;Critica da Arte
58;938;30/01/2025;4303;Fernandez Ltd;25/08/2021;American;but;79;effort;79;Critica da Arte
59;4;23/08/2021;4269;Page PLC;21/04/2020;Read;detail;;;;
59;87;07/02/2022;287;Page PLC;02/02/2020;Responsibility;dream;;;;
59;106;23/01/2022;1410;Page PLC;20/01/2020;Peace;add;;;;
59;346;12/12/2023;4121;Page PLC;15/07/2020;Yard;member;;;;
59;353;01/05/2020;3717;Page PLC;01/05/2020;Kitchen;sign;;;;
59;398;06/01/2020;715;Page PLC;06/01/2020;Authority;treatment;;;;
59;461;12/07/2024;2258;Page PLC;03/11/2020;Issue;one;;;;
59;510;23/12/2024;3377;Page PLC;02/04/2020;;;;;;
59;517;04/02/2021;1416;Page PLC;16/09/2020;;;;;;
59;545;09/11/2020;4052;Page PLC;03/03/2020;Yes;plant;;;;
59;553;06/06/2025;4427;Page PLC;20/12/2020;Claim;news;;;;
59;554;01/03/2021;1843;Page PLC;01/03/2021;;;;;;
59;650;06/08/2025;3058;Page PLC;07/05/2020;Perform;entire;;;;
59;712;16/02/2026;706;Page PLC;12/03/2023;;;;;;
59;828;30/05/2021;2272;Page PLC;27/01/2021;Above;five;;;;
59;828;02/02/2024;4422;Page PLC;27/01/2021;Above;five;;;;
59;870;03/03/2024;2759;Page PLC;24/09/2022;Cold;also;;;;
59;877;16/04/2025;3357;Page PLC;27/01/2020;Operation;safe;;;;
59;906;13/10/2024;1862;Page PLC;26/08/2020;Third;newspaper;;;;
59;943;22/11/2023;3286;Page PLC;20/03/2020;Culture;goal;;;;
59;953;11/12/2020;513;Page PLC;03/09/2020;Involve;interest;;;;
59;987;13/08/2025;3985;Page PLC;21/03/2020;;;;;;
60;183;12/03/2020;761;Cox Ltd;12/03/2020;;;;;;
60;223;28/09/2025;3595;Cox Ltd;10/03/2020;;;;;;
60;276;08/01/2020;1296;Cox Ltd;08/01/2020;Chair;design;;;;
60;282;27/08/2021;4411;Cox Ltd;05/05/2020;;;;;;
60;418;29/05/2022;1147;Cox Ltd;03/05/2021;Method;civil;;;;
60;444;28/08/2022;4209;Cox Ltd;12/03/2020;Development;despite;;;;
60;446;01/10/2020;4768;Cox Ltd;01/10/2020;Establish;one;;;;
60;479;12/01/2026;4870;Cox Ltd;28/01/2020;;;;;;
