museum_id,exhibit_id,end_date,visitors_number,name,creation_date,title,category,curator_id,extra_info,specialty_id,curator_specialty
95,381,5/11/2021,1447,Johnson Group,3/7/2024,People,figure,115,suddenly,366,Desenvolvimento e Estudos Culturais
111,352,9/8/2024,1336,Jones-Cox,3/8/2021,Suddenly,boy,,,,
157,920,5/30/2023,1595,Evans,,,,,,,
67,176,9/15/2025,3129,Fowler,,,,,,,
444,469,3/2/2022,1117,Davidson,,,,,,,
323,769,4/22/2025,3848,Chambers,,,,,,,
54,782,2/17/2022,2101,Perkins,,,,,,,
241,745,11/29/2024,3943,Hicks-Dawson,3/21/2021,But,song,198,although,366,Desenvolvimento e Estudos Culturais
94,972,12/30/2022,3102,Brown PLC,6/3/2022,Often,poor,161,recent,366,Desenvolvimento e Estudos Culturais
272,409,4/24/2022,1391,Hull-Steele,8/3/2024,Public,he,127,kid,,
188,721,12/2/2024,2550,Welch-Hall,8/11/2024,Up,Congress,,,,
120,299,1/11/2022,1597,Hernandez,,,,,,,
155,221,10/2/2025,3433,Parker Ltd,2/26/2023,Move,board,82,room,54,Cultura Urbana
54,96,7/21/2025,3936,Perkins,,,,,,,
219,683,10/22/2023,3609,Murray Group,7/13/2025,Away,wind,,,,
494,841,5/20/2022,3705,Hall LLC,12/4/2021,Old,investment,136,would,54,Cultura Urbana
276,444,6/27/2025,4711,Sanchez PLC,9/22/2022,Development,despite,,,,
310,558,5/5/2025,3473,Pearson and Sons,4/11/2023,Prepare,wish,,,,
71,128,9/28/2025,3066,Rush,,,,,,,
159,762,5/1/2020,2601,Tyler Inc,9/7/2023,Authority,road,46,state,101,Arte contemporânea
380,537,12/3/2021,2507,Noble Ltd,10/16/2021,Cost,outside,61,item,366,Desenvolvimento e Estudos Culturais
292,502,10/14/2025,1383,Murphy Ltd,4/27/2024,Amount,shake,,,,
245,98,4/20/2020,3787,Davidson,,,,,,,
40,594,10/1/2022,3346,Flores-Bradshaw,12/10/2024,Back,operation,67,pick,,
40,594,10/1/2022,3346,Flores-Bradshaw,12/10/2024,Back,operation,85,environmental,366,Desenvolvimento e Estudos Culturais
40,594,10/1/2022,3346,Flores-Bradshaw,12/10/2024,Back,operation,93,actually,101,Arte contemporânea
347,904,3/16/2025,3591,Parker PLC,10/17/2025,Sometimes,mean,117,court,366,Desenvolvimento e Estudos Culturais
347,904,3/16/2025,3591,Parker PLC,10/17/2025,Sometimes,mean,133,kind,54,Cultura Urbana
22,815,9/7/2021,3265,Nguyen-Garcia,3/1/2021,Accept,half,,,,
76,83,7/3/2023,283,Evans PLC,9/22/2024,Past,offer,197,above,79,Critica da Arte
68,186,7/9/2020,4140,Jackson Ltd,11/3/2024,Congress,song,,,,
411,257,5/9/2023,2439,Lopez,,,,,,,
145,709,6/6/2020,2945,Murray,,,,,,,
230,482,11/24/2021,3724,Parker,,,,,,,
191,544,5/29/2021,2827,English-Whitney,6/29/2022,He,two,,,,
243,279,4/4/2025,3414,West Inc,1/18/2023,These,news,,,,
312,149,7/25/2022,4063,Dickerson PLC,3/16/2021,Perform,these,156,assume,,
312,149,7/25/2022,4063,Dickerson PLC,3/16/2021,Perform,these,171,black,101,Arte contemporânea
131,803,6/28/2020,2384,Chan-Smith,8/28/2024,Also,source,,,,
86,214,1/25/2025,1133,Meadows PLC,11/9/2021,Moment,cut,126,service,101,Arte contemporânea
422,514,7/1/2021,4055,Mendez-Thompson,8/1/2022,Notice,occur,188,type,54,Cultura Urbana
404,278,3/1/2020,2449,Mathews,,,,,,,
218,965,5/16/2021,4750,Fischer Ltd,6/16/2025,Week,model,,,,
22,685,1/5/2025,1788,Nguyen-Garcia,3/1/2021,Manage,situation,,,,
319,418,11/13/2025,1762,Kelley,,,,,,,
1,687,4/27/2020,3044,Edwards,,,,,,,
476,738,10/17/2022,715,Lynch,,,,,,,
398,796,7/25/2023,1127,Snow and Sons,7/21/2024,Born,question,,,,
432,388,1/25/2021,2543,Fitzgerald-Hernandez,3/26/2021,Everyone,him,,,,
118,682,12/17/2021,4017,Bradshaw,,,,,,,
69,220,3/11/2020,1774,Miller LLC,1/27/2025,Board,keep,183,make,366,Desenvolvimento e Estudos Culturais
30,145,7/24/2025,3508,Black-Francis,12/11/2025,Bag,character,1,successful,101,Arte contemporânea
429,703,1/7/2025,3921,Nelson-Smith,8/21/2023,Form,fish,,,,
337,261,7/17/2021,3496,Carrillo-Farmer,8/19/2023,Environmental,gas,,,,
118,496,7/16/2021,443,Bradshaw,,,,,,,
169,962,2/11/2024,3040,Smith and Sons,7/27/2021,Plant,statement,,,,
127,81,8/28/2021,4813,Singleton-Pitts,6/20/2023,Chair,dark,168,wall,366,Desenvolvimento e Estudos Culturais
306,596,6/14/2023,2567,Long-Richardson,2/5/2026,Consumer,visit,,,,
189,389,1/15/2021,2975,Tran-Reed,10/26/2022,Where,house,,,,
192,382,11/19/2025,1527,Walter Group,10/6/2022,Add,image,111,physical,,
421,912,5/29/2023,4461,Martinez,,,,,,,
421,912,5/29/2023,4461,Martinez,,,,,,,
74,493,10/10/2023,1106,Smith-White,11/25/2025,Even,owner,,,,
185,656,8/13/2024,4111,Jones-Jones,6/7/2024,Person,yourself,28,clear,,
202,678,11/7/2024,2152,Mathis LLC,3/20/2024,Treatment,once,49,carry,79,Critica da Arte
202,678,11/7/2024,2152,Mathis LLC,3/20/2024,Treatment,once,76,understand,101,Arte contemporânea
476,300,2/4/2021,2400,Lynch,,,,,,,
281,63,2/18/2020,1896,Hayes-Miller,4/5/2021,Education,animal,,,,
286,41,10/25/2020,4726,Duncan,,,,,,,
314,454,2/12/2020,928,Myers-Lee,9/3/2023,Stock,responsibility,,,,
438,367,3/20/2024,2964,Shelton,,,,,,,
353,634,3/29/2021,3647,Reyes Ltd,9/16/2025,Ever,employee,,,,
51,848,9/17/2025,1437,Patton-Montgomery,10/10/2024,Piece,particularly,,,,
470,623,6/21/2023,4990,Taylor-Chavez,10/17/2025,Main,front,,,,
61,211,8/11/2021,3225,Myers Group,10/25/2025,Woman,wide,195,particular,366,Desenvolvimento e Estudos Culturais
12,504,9/23/2022,2470,Brewer,,,,,,,
12,504,9/23/2022,2470,Brewer,,,,,,,
12,504,9/23/2022,2470,Brewer,,,,,,,
455,392,1/4/2021,233,Dickerson-Smith,12/4/2022,Budget,because,,,,
488,678,11/6/2022,870,Little,,,,,,,
250,565,12/31/2021,4505,Reyes-Davis,6/11/2025,Week,change,149,ahead,54,Cultura Urbana
402,907,4/20/2020,1802,Morton Ltd,5/2/2025,Public,change,,,,
411,319,4/30/2022,788,Lopez,,,,,,,
107,548,7/9/2024,3530,Perez,,,,,,,
68,573,1/27/2022,4925,Jackson Ltd,11/3/2024,Drug,father,,,,
159,902,11/1/2022,4967,Tyler Inc,9/7/2023,Eat,happy,46,state,101,Arte contemporânea
139,955,2/24/2024,865,Smith,,,,,,,
364,891,2/2/2025,4370,Shields,,,,,,,
112,371,7/10/2021,544,Brown,,,,,,,
387,611,7/6/2025,508,Jackson and Sons,4/11/2021,Series,seven,,,,
253,945,8/27/2020,532,Malone-Murray,9/30/2022,Score,less,,,,
239,36,11/2/2023,1551,Escobar-Benitez,2/20/2022,General,body,64,degree,,
247,720,4/27/2024,2550,Rice,,,,,,,
366,419,2/18/2025,318,Miller,,,,,,,
121,821,9/18/2023,3397,CArter and Sons,2/19/2024,Dog,decide,,,,
309,571,9/10/2021,566,Bell,,,,,,,
497,499,7/18/2020,2024,Carr,,,,,,,
399,813,8/22/2024,3363,Martinez,,,,,,,
452,497,10/10/2020,4207,Myers Group,10/2/2023,All,nature,3,though,,
452,497,10/10/2020,4207,Myers Group,10/2/2023,All,nature,59,notice,,
6,301,5/10/2022,4309,Thomas,,,,,,,
120,591,2/23/2022,1195,Hernandez,,,,,,,
214,85,11/10/2022,4426,Contreras-Foster,9/3/2021,Cell,however,27,left,366,Desenvolvimento e Estudos Culturais
79,43,8/7/2025,3391,Nichols,,,,,,,
82,376,1/6/2022,2578,Li-Harris,3/8/2024,Artist,seek,,,,
20,361,11/10/2022,765,Rodriguez-Hall,9/7/2025,Staff,radio,169,actually,54,Cultura Urbana
124,519,5/16/2022,3100,Tran-Lopez,3/18/2024,Leader,technology,,,,
292,264,6/5/2024,725,Murphy Ltd,4/27/2024,Sport,case,,,,
27,537,4/21/2025,3233,Peters,,,,,,,
491,569,7/31/2022,4683,Davis-Garrett,6/21/2025,Degree,day,8,we,366,Desenvolvimento e Estudos Culturais
37,418,1/23/2022,3122,Carr,,,,,,,
138,46,10/17/2022,4687,Davis,,,,,,,
332,617,6/12/2020,3706,Barber and Sons,12/12/2023,Kid,audience,182,data,,
389,102,6/21/2023,1895,White-Vasquez,11/9/2024,We,country,,,,
30,199,11/4/2021,3785,Black-Francis,12/11/2025,Whole,successful,1,successful,101,Arte contemporânea
252,193,5/4/2022,745,Sparks,,,,,,,
456,891,9/16/2024,4048,Gonzalez Ltd,4/12/2021,Fear,accept,,,,
295,921,12/13/2020,1183,Padilla,,,,,,,
492,386,9/7/2021,669,Porter-Williams,4/19/2025,Test,nothing,98,officer,,
413,317,10/10/2025,3903,Johnson-Smith,11/30/2021,Surface,bit,,,,
254,489,5/4/2025,4336,Harris-Chapman,10/22/2021,Drive,itself,,,,
358,321,2/2/2022,523,Hull,,,,,,,
273,661,7/31/2020,1311,Lindsey-Jackson,2/24/2024,Power,cut,,,,
41,426,12/1/2022,730,Henry Group,4/25/2025,Nation,structure,,,,
383,306,11/29/2023,4055,Mathis,,,,,,,
444,97,2/28/2024,3477,Davidson,,,,,,,
300,579,3/10/2022,4871,Hamilton,,,,,,,
327,484,5/14/2021,2438,Moore Ltd,1/19/2025,Maybe,possible,4,my,,
408,418,4/24/2023,163,Pierce,,,,,,,
251,926,2/11/2025,4134,Mckenzie Ltd,10/24/2025,Health,born,,,,
457,974,5/30/2025,1967,Johnson Ltd,9/4/2022,Six,stop,,,,
175,697,1/18/2023,858,Stevenson-West,5/19/2022,Manage,respond,51,guess,101,Arte contemporânea
194,432,7/29/2022,4692,Torres,,,,,,,
322,225,1/5/2025,1450,Jones,,,,,,,
231,643,8/8/2025,867,Calhoun-Fox,12/29/2023,Term,example,,,,
79,969,4/17/2023,1405,Nichols,,,,,,,
355,750,5/8/2020,1052,Herman-Berry,9/13/2022,Low,meeting,,,,
162,919,3/1/2022,3026,Smith and Sons,9/8/2024,Low,word,,,,
424,574,3/3/2020,2985,Sutton-Huffman,7/7/2022,Well,explain,,,,
122,374,8/23/2023,1153,Carrillo Inc,1/18/2026,Imagine,like,,,,
350,503,4/12/2023,2888,Keller-Carrillo,6/10/2021,World,nature,5,particular,54,Cultura Urbana
231,309,11/6/2022,238,Calhoun-Fox,12/29/2023,Wear,radio,,,,
425,490,10/9/2024,4941,Osborne Inc,6/29/2023,Road,campaign,120,strong,79,Critica da Arte
379,219,4/14/2022,4993,Shaw Ltd,3/12/2022,Century,how,83,life,54,Cultura Urbana
156,362,9/12/2022,2716,Horton Ltd,12/4/2025,Memory,late,,,,
492,528,10/28/2021,164,Porter-Williams,4/19/2025,Ahead,machine,98,officer,,
454,639,7/23/2021,4963,Smith Ltd,7/10/2024,Policy,into,,,,
496,550,7/27/2020,3236,Bishop,,,,,,,
131,985,12/9/2022,3507,Chan-Smith,8/28/2024,Detail,speech,,,,
137,203,3/2/2024,4463,Phillips,,,,,,,
137,203,3/2/2024,4463,Phillips,,,,,,,
8,412,9/21/2020,3381,Nguyen Group,12/17/2022,Night,third,43,amount,54,Cultura Urbana
8,412,9/21/2020,3381,Nguyen Group,12/17/2022,Night,third,55,truth,101,Arte contemporânea
458,863,2/26/2020,4713,Davidson and Sons,11/4/2022,Scene,particular,11,player,79,Critica da Arte
393,65,9/24/2022,1568,Fitzgerald-Mills,7/30/2022,Possible,network,91,career,366,Desenvolvimento e Estudos Culturais
136,354,1/5/2023,4009,Harris,,,,,,,
452,657,1/16/2020,4971,Myers Group,10/2/2023,Will,pay,3,though,,
452,657,1/16/2020,4971,Myers Group,10/2/2023,Will,pay,59,notice,,
434,689,12/14/2024,3856,Harris-Duncan,11/12/2022,Growth,sport,,,,
239,619,6/21/2022,2286,Escobar-Benitez,2/20/2022,Just,day,64,degree,,
342,975,2/8/2025,1296,Molina and Sons,11/19/2022,For,rather,,,,
432,750,11/9/2022,4534,Fitzgerald-Hernandez,3/26/2021,Low,meeting,,,,
456,985,12/18/2022,4553,Gonzalez Ltd,4/12/2021,Detail,speech,,,,
307,662,11/4/2024,2415,Aguilar LLC,4/11/2024,Lose,interesting,159,clearly,79,Critica da Arte
307,662,11/4/2024,2415,Aguilar LLC,4/11/2024,Lose,interesting,196,network,54,Cultura Urbana
239,628,4/5/2025,2111,Escobar-Benitez,2/20/2022,Policy,often,64,degree,,
176,881,12/13/2020,663,Simmons and Sons,8/15/2021,Attack,test,,,,
379,10,1/18/2024,1945,Shaw Ltd,3/12/2022,Professional,specific,83,life,54,Cultura Urbana
175,416,3/13/2020,3778,Stevenson-West,5/19/2022,Some,kitchen,51,guess,101,Arte contemporânea
495,692,12/12/2020,1716,Hancock-Ward,8/7/2024,Street,walk,,,,
219,319,3/15/2020,4170,Murray Group,7/13/2025,Behavior,occur,,,,
466,203,7/17/2024,3616,Hall-Ryan,7/7/2025,Key,time,,,,
190,822,3/9/2020,2713,Kennedy Group,10/20/2024,Issue,in,15,model,54,Cultura Urbana
195,662,5/28/2023,1314,Richardson-Hopkins,3/22/2021,Lose,interesting,,,,
435,816,9/5/2022,4617,Stewart,,,,,,,
169,275,12/9/2020,1182,Smith and Sons,7/27/2021,Minute,whether,,,,
10,137,1/10/2022,1742,Johnson,,,,,,,
452,113,8/8/2021,1471,Myers Group,10/2/2023,Feel,simply,3,though,,
452,113,8/8/2021,1471,Myers Group,10/2/2023,Feel,simply,59,notice,,
307,610,3/7/2025,1162,Aguilar LLC,4/11/2024,Daughter,fact,159,clearly,79,Critica da Arte
307,610,3/7/2025,1162,Aguilar LLC,4/11/2024,Daughter,fact,196,network,54,Cultura Urbana
496,272,8/19/2025,4117,Bishop,,,,,,,
484,270,3/13/2020,1446,Norman Ltd,2/28/2021,Product,state,178,training,54,Cultura Urbana
294,691,6/30/2022,4885,Smith Inc,12/26/2022,Rate,ground,152,yet,366,Desenvolvimento e Estudos Culturais
4,918,11/24/2022,1721,Dunn-Velez,4/5/2023,Success,wrong,,,,
375,647,9/4/2024,1874,Fowler and Sons,5/21/2023,Maintain,coach,,,,
145,781,5/11/2024,4598,Murray,,,,,,,
54,261,5/15/2022,4438,Perkins,,,,,,,
247,230,4/3/2024,4020,Rice,,,,,,,
234,787,12/6/2025,2484,Baker,,,,,,,
74,255,10/29/2022,2008,Smith-White,11/25/2025,Music,ability,,,,
48,318,7/6/2020,4748,Mcdaniel,,,,,,,
3,936,12/19/2021,3525,Montoya-Yang,3/11/2021,Bill,police,,,,
43,272,6/8/2021,4169,Miller,,,,,,,
59,510,12/23/2024,3377,Page PLC,4/17/2025,Drive,call,,,,
339,724,3/30/2023,822,Barrett PLC,9/13/2021,Run,loss,,,,
229,113,12/17/2024,4577,Ward-Smith,10/22/2025,Feel,simply,128,push,54,Cultura Urbana
493,912,11/12/2020,3620,Wilson Inc,3/10/2023,Cut,young,88,get,101,Arte contemporânea
345,991,8/23/2020,2644,Johnson LLC,4/1/2022,Most,today,,,,
97,884,6/6/2022,3993,Price,,,,,,,
286,543,5/9/2022,3282,Duncan,,,,,,,
198,773,6/22/2025,3373,Taylor,,,,,,,
401,518,11/1/2021,3360,George Ltd,1/29/2025,Administration,have,20,better,54,Cultura Urbana
161,584,11/2/2020,4193,Noble-Wilcox,1/20/2025,Politics,fall,,,,
143,253,9/2/2021,4869,Bates Ltd,11/28/2023,Various,whether,,,,
395,792,2/2/2022,4981,Jones,,,,,,,
74,244,7/13/2023,1048,Smith-White,11/25/2025,Military,level,,,,
464,841,4/26/2021,1394,CArter LLC,1/28/2026,Old,investment,144,important,79,Critica da Arte
177,74,9/10/2022,2775,Williams,,,,,,,
177,492,9/28/2024,805,Williams,,,,,,,
194,129,6/13/2025,1899,Torres,,,,,,,
2,839,3/8/2023,3371,Bell-Diaz,1/5/2023,General,growth,,,,
107,673,6/4/2022,3907,Perez,,,,,,,
360,983,11/14/2023,2558,Mitchell Ltd,7/17/2025,Black,thus,,,,
386,380,1/12/2021,4865,Knox-Collins,6/11/2025,Indicate,win,,,,
115,120,10/16/2024,354,Jacobs LLC,10/21/2022,Follow,democratic,,,,
46,79,6/28/2020,1553,Rodriguez,,,,,,,
263,886,6/16/2025,2695,Baker,,,,,,,
355,642,4/6/2021,1075,Herman-Berry,9/13/2022,Realize,financial,,,,
405,742,5/18/2024,3340,Clark,,,,,,,
480,861,6/3/2022,4074,Adams,,,,,,,
120,149,2/22/2022,525,Hernandez,,,,,,,
362,518,1/19/2023,4018,Tate LLC,2/4/2025,Administration,have,,,,
459,371,7/8/2024,3617,Turner,,,,,,,
339,551,1/29/2022,4162,Barrett PLC,9/13/2021,Data,Republican,,,,
373,859,3/31/2022,4628,Coleman,,,,,,,
264,733,3/25/2022,2414,Ponce,,,,,,,
102,182,12/20/2024,4182,Bradford Inc,4/6/2023,Old,top,,,,
373,208,6/30/2021,527,Coleman,,,,,,,
40,998,5/9/2021,4574,Flores-Bradshaw,12/10/2024,Stop,clear,67,pick,,
40,998,5/9/2021,4574,Flores-Bradshaw,12/10/2024,Stop,clear,85,environmental,366,Desenvolvimento e Estudos Culturais
40,998,5/9/2021,4574,Flores-Bradshaw,12/10/2024,Stop,clear,93,actually,101,Arte contemporânea
440,884,7/4/2021,2323,Edwards Inc,1/16/2025,Bar,opportunity,,,,
183,716,9/19/2020,2195,Gardner LLC,11/13/2025,Person,race,,,,
356,377,11/2/2022,2097,Gomez and Sons,6/3/2024,Performance,state,,,,
83,71,1/4/2022,3680,Hardin-Murray,8/9/2023,Bank,standard,,,,
192,728,1/30/2020,257,Walter Group,10/6/2022,Fine,possible,111,physical,,
384,620,8/20/2024,1250,Hensley,,,,,,,
111,189,9/20/2024,1041,Jones-Cox,3/8/2021,Toward,station,,,,
8,424,11/27/2025,1752,Nguyen Group,12/17/2022,Item,usually,43,amount,54,Cultura Urbana
8,424,11/27/2025,1752,Nguyen Group,12/17/2022,Item,usually,55,truth,101,Arte contemporânea
92,261,10/31/2020,4055,Whitehead-Arellano,11/19/2021,Environmental,gas,,,,
329,828,1/15/2022,957,Robertson-Holt,6/30/2024,Above,five,,,,
43,94,11/18/2021,1628,Miller,,,,,,,
27,82,6/9/2021,3659,Peters,,,,,,,
339,183,2/21/2021,3450,Barrett PLC,9/13/2021,Where,American,,,,
430,936,12/3/2020,2401,Smith,,,,,,,
261,399,6/2/2023,2460,Webb LLC,1/16/2025,Home,difficult,,,,
53,828,5/10/2025,1724,Mccormick and Sons,9/27/2023,Above,five,,,,
482,828,1/18/2024,1200,Roberts-Caldwell,11/27/2023,Above,five,,,,
201,111,10/18/2025,2762,Peterson-Herrera,4/28/2023,Firm,risk,,,,
150,78,1/19/2021,4968,Francis,,,,,,,
469,299,11/24/2025,2766,Johnson-Ellis,12/12/2021,Answer,hard,,,,
187,287,5/28/2020,4500,Sanchez-Harrison,7/23/2022,Budget,understand,,,,
203,486,9/27/2025,1055,Perry PLC,3/25/2022,Try,sell,,,,
300,309,6/4/2024,4919,Hamilton,,,,,,,
394,127,3/26/2025,2280,Jordan-Reyes,7/31/2025,Wait,show,,,,
440,588,10/9/2024,3420,Edwards Inc,1/16/2025,Successful,air,,,,
489,942,12/21/2022,2164,Martin,,,,,,,
374,459,9/30/2022,3441,Tucker-White,8/30/2021,Station,suggest,42,what,54,Cultura Urbana
374,459,9/30/2022,3441,Tucker-White,8/30/2021,Station,suggest,77,factor,79,Critica da Arte
67,141,3/1/2023,3062,Fowler,,,,,,,
73,58,2/22/2021,190,Graham-Luna,6/22/2023,Situation,according,,,,
81,959,2/20/2025,537,Green LLC,3/15/2021,Their,read,,,,
260,283,12/7/2022,1675,Gallagher,,,,,,,
162,111,12/20/2022,511,Smith and Sons,9/8/2024,Firm,risk,,,,
495,68,6/23/2024,326,Hancock-Ward,8/7/2024,Century,soldier,,,,
419,303,7/22/2025,3203,Cohen-Hodge,5/17/2023,Fish,that,,,,
332,276,11/1/2025,2226,Barber and Sons,12/12/2023,Chair,design,182,data,,
44,274,9/2/2021,1384,Webb,,,,,,,
44,274,9/2/2021,1384,Webb,,,,,,,
163,817,9/18/2025,474,Harrell,,,,,,,
149,779,11/23/2022,3017,Fernandez,,,,,,,
263,143,5/24/2023,852,Baker,,,,,,,
330,291,1/12/2023,1930,Harris,,,,,,,
374,742,11/21/2021,1602,Tucker-White,8/30/2021,Computer,range,42,what,54,Cultura Urbana
374,742,11/21/2021,1602,Tucker-White,8/30/2021,Computer,range,77,factor,79,Critica da Arte
145,630,9/30/2025,1118,Murray,,,,,,,
127,687,3/1/2024,3952,Singleton-Pitts,6/20/2023,Many,where,168,wall,366,Desenvolvimento e Estudos Culturais
44,635,7/28/2022,4729,Webb,,,,,,,
44,635,7/28/2022,4729,Webb,,,,,,,
257,175,6/29/2022,4002,Mccarty,,,,,,,
265,452,10/21/2025,1180,Wilkinson-Murillo,6/21/2024,Clearly,message,,,,
263,515,8/21/2025,662,Baker,,,,,,,
296,765,7/17/2022,1593,Grant,,,,,,,
272,137,12/17/2021,772,Hull-Steele,8/3/2024,Within,seat,127,kid,,
384,777,10/31/2024,4122,Hensley,,,,,,,
202,436,10/29/2024,3069,Mathis LLC,3/20/2024,Whatever,every,49,carry,79,Critica da Arte
202,436,10/29/2024,3069,Mathis LLC,3/20/2024,Whatever,every,76,understand,101,Arte contemporânea
413,605,9/14/2025,4488,Johnson-Smith,11/30/2021,When,really,,,,
339,526,10/14/2021,2393,Barrett PLC,9/13/2021,Accept,strong,,,,
288,526,10/11/2024,3462,Mcdowell,,,,,,,
160,102,4/19/2025,4383,Lopez-Riley,8/19/2024,We,country,6,show,,
418,884,3/28/2022,2816,Cooper PLC,6/18/2024,Bar,opportunity,,,,
211,820,12/12/2022,2237,Anderson-Phillips,3/27/2024,Red,probably,,,,
27,952,2/18/2021,4803,Peters,,,,,,,
192,290,10/8/2022,2363,Walter Group,10/6/2022,During,agree,111,physical,,
487,532,7/11/2024,324,Summers,,,,,,,
6,207,5/24/2025,3396,Thomas,,,,,,,
93,445,1/20/2021,4805,Harper Group,11/10/2024,Measure,skin,,,,
70,559,5/19/2023,2826,Allen,,,,,,,
118,863,3/25/2024,1068,Bradshaw,,,,,,,
457,42,8/5/2021,3129,Johnson Ltd,9/4/2022,Light,free,,,,
20,970,8/24/2023,3018,Rodriguez-Hall,9/7/2025,Onto,peace,169,actually,54,Cultura Urbana
314,629,12/17/2024,2846,Myers-Lee,9/3/2023,Hold,where,,,,
325,888,3/27/2022,2523,Singh Ltd,3/23/2024,History,appear,57,dinner,366,Desenvolvimento e Estudos Culturais
325,888,3/27/2022,2523,Singh Ltd,3/23/2024,History,appear,63,always,79,Critica da Arte
486,502,6/3/2024,2584,Smith,,,,,,,
169,976,1/12/2020,4228,Smith and Sons,7/27/2021,Phone,hospital,,,,
428,960,11/2/2022,3300,Lester-Mcclure,5/12/2022,Finally,personal,,,,
389,410,12/30/2023,261,White-Vasquez,11/9/2024,Evening,throughout,,,,
81,561,10/21/2023,3370,Green LLC,3/15/2021,Then,weight,,,,
338,580,9/13/2020,2745,Bailey Ltd,4/20/2022,Feel,bad,,,,
80,138,5/31/2021,943,Medina,,,,,,,
36,115,5/4/2022,3415,Martinez PLC,4/12/2021,Him,ability,109,behavior,101,Arte contemporânea
36,115,5/4/2022,3415,Martinez PLC,4/12/2021,Him,ability,135,different,,
469,273,7/31/2022,3220,Johnson-Ellis,12/12/2021,Doctor,admit,,,,
246,126,7/15/2020,2888,Mccoy,,,,,,,
291,504,8/14/2023,2107,Lopez LLC,3/17/2022,Baby,energy,155,institution,,
147,211,7/7/2022,3464,Turner and Sons,9/24/2025,Woman,wide,,,,
147,773,6/24/2022,1814,Turner and Sons,9/24/2025,Early,bar,,,,
498,89,3/9/2021,2478,Monroe,,,,,,,
419,406,3/18/2025,4255,Cohen-Hodge,5/17/2023,Fight,sometimes,,,,
226,322,12/14/2023,4466,White,,,,,,,
390,869,4/3/2024,2583,Harvey and Sons,2/13/2022,Require,herself,,,,
355,622,2/6/2025,790,Herman-Berry,9/13/2022,How,buy,,,,
219,316,8/31/2020,719,Murray Group,7/13/2025,Travel,point,,,,
432,537,12/24/2020,2924,Fitzgerald-Hernandez,3/26/2021,Cost,outside,,,,
147,906,10/28/2025,2717,Turner and Sons,9/24/2025,Third,newspaper,,,,
172,703,2/4/2022,326,Robinson-Griffin,7/20/2023,Form,fish,150,many,79,Critica da Arte
43,333,7/11/2021,3944,Miller,,,,,,,
435,948,4/2/2020,3601,Stewart,,,,,,,
290,368,10/10/2021,3923,Moran,,,,,,,
453,67,1/13/2024,2270,Peterson LLC,4/1/2024,If,and,,,,
90,786,2/9/2022,1909,Ford,,,,,,,
178,695,1/5/2025,1796,Moore-Sanders,6/27/2022,Daughter,only,,,,
128,296,4/1/2023,1638,Andrews,,,,,,,
383,684,9/20/2022,2289,Mathis,,,,,,,
41,96,2/15/2020,3343,Henry Group,4/25/2025,Like,available,,,,
325,319,1/12/2021,2673,Singh Ltd,3/23/2024,Behavior,occur,57,dinner,366,Desenvolvimento e Estudos Culturais
325,319,1/12/2021,2673,Singh Ltd,3/23/2024,Behavior,occur,63,always,79,Critica da Arte
80,912,1/8/2024,3460,Medina,,,,,,,
485,276,3/7/2020,2942,Gomez Group,7/7/2022,Chair,design,,,,
108,164,3/7/2025,2760,Bell Ltd,11/15/2024,Evening,guy,187,machine,,
125,622,10/17/2023,4251,Adams,,,,,,,
314,866,10/23/2020,365,Myers-Lee,9/3/2023,Factor,physical,,,,
396,10,9/2/2025,2132,Gillespie Inc,10/6/2023,Professional,specific,,,,
197,736,12/24/2024,3078,Mitchell,,,,,,,
114,16,1/31/2021,4834,Miller PLC,7/21/2024,Artist,young,,,,
45,103,1/1/2022,1266,Reyes-Watson,10/6/2021,Some,here,,,,
357,945,11/26/2021,967,Mcconnell Ltd,1/23/2023,Score,less,153,itself,,
42,326,7/2/2023,3210,Summers LLC,5/13/2024,Hot,film,,,,
37,84,3/18/2022,4263,Carr,,,,,,,
483,258,5/16/2023,1874,Ayala,,,,,,,
467,973,7/16/2021,3470,Shields-Mullen,1/21/2024,Side,sign,,,,
20,605,2/1/2021,4945,Rodriguez-Hall,9/7/2025,When,really,169,actually,54,Cultura Urbana
86,265,8/1/2023,2626,Meadows PLC,11/9/2021,Third,girl,126,service,101,Arte contemporânea
47,933,8/21/2020,4296,Perkins-Camacho,6/15/2025,Party,success,,,,
281,569,9/12/2021,196,Hayes-Miller,4/5/2021,Degree,day,,,,
118,431,11/11/2021,877,Bradshaw,,,,,,,
265,411,7/22/2024,3264,Wilkinson-Murillo,6/21/2024,Board,ground,,,,
356,8,1/10/2026,4708,Gomez and Sons,6/3/2024,White,build,,,,
395,772,5/9/2025,3358,Jones,,,,,,,
174,660,9/20/2024,2267,Wright-Brown,2/5/2025,Table,identify,176,life,366,Desenvolvimento e Estudos Culturais
382,268,3/24/2024,322,Gordon,,,,,,,
50,963,5/28/2021,1171,Jones,,,,,,,
466,966,12/17/2023,194,Hall-Ryan,7/7/2025,Only,south,,,,
411,544,10/14/2023,4987,Lopez,,,,,,,
106,178,3/10/2023,1478,Dalton,,,,,,,
492,273,1/6/2024,614,Porter-Williams,4/19/2025,Doctor,admit,98,officer,,
356,521,11/16/2021,1647,Gomez and Sons,6/3/2024,Less,firm,,,,
57,354,1/30/2026,2016,White Group,12/5/2023,Reach,TRUE,,,,
