museum_id;exhibit_id;end_date;visitors_number;name;creation_date;title;category;curator_id;extra_info;specialty_id;curator_specialty
86;880;2024-09-17;1031;Meadows PLC;2020-08-21;Rock;season;126;service;101;Renaissance
86;938;2025-09-29;4955;Meadows PLC;2021-08-25;American;but;126;service;101;Renaissance
86;978;2022-11-18;3726;Meadows PLC;2021-07-05;Listen;nature;126;service;101;Renaissance
87;15;2025-03-14;221;Fields;2021-04-01;Rib;lorde;;;;
87;177;2021-04-21;563;Fields;2021-04-21;Second;actually;;;;
87;222;2022-06-03;841;Fields;2020-11-26;Aware;award;;;;
87;323;2025-02-20;219;Fields;2020-01-04;Long;serve;;;;
87;335;2020-03-03;756;Fields;2020-03-03;Construct;tennis;;;;
87;359;2023-12-12;2307;Fields;2020-09-18;Like;view;;;;
87;364;2022-05-29;3615;Fields;2020-05-25;Despite;church;;;;
87;391;2021-05-21;3850;Fields;2020-02-02;Off;meet;;;;
87;484;2022-04-25;4221;Fields;2020-03-25;Maybe;possible;;;;
87;528;2021-03-23;4354;Fields;2021-03-23;Created;monster;;;;
87;585;2021-10-21;330;Fields;2020-06-21;Opportunity;ok;;;;
87;686;2023-07-22;2338;Fields;2020-10-10;Human;vote;;;;
87;693;2024-05-31;4281;Fields;2021-03-05;Nothing;traditional;;;;
87;774;2024-10-12;926;Fields;2021-12-13;Start;area;;;;
87;991;2021-06-22;576;Fields;2020-08-23;Most;today;;;;
87;991;2025-11-10;3649;Fields;2020-08-23;Most;today;;;;
88;39;2023-02-22;1326;Martinez-Schmidt;2020-02-27;Amaze;rock;39;hold;54;Urban Culture
88;39;2023-02-22;1326;Martinez-Schmidt;2020-02-27;Amaze;rock;32;western;79;Impressionism
88;49;2020-05-21;1387;Martinez-Schmidt;2020-05-21;Fill;this;39;hold;54;Urban Culture
88;49;2020-05-21;1387;Martinez-Schmidt;2020-05-21;Fill;this;32;western;79;Impressionism
88;63;2023-10-05;3676;Martinez-Schmidt;2020-02-18;Blue;sky;39;hold;54;Urban Culture
88;63;2023-10-05;3676;Martinez-Schmidt;2020-02-18;Blue;sky;32;western;79;Impressionism
88;119;2025-03-22;3523;Martinez-Schmidt;2020-03-31;Although;bring;39;hold;54;Urban Culture
88;119;2025-03-22;3523;Martinez-Schmidt;2020-03-31;Although;bring;32;western;79;Impressionism
88;124;2020-08-18;321;Martinez-Schmidt;2020-08-18;Friend;prevent;39;hold;54;Urban Culture
88;124;2020-08-18;321;Martinez-Schmidt;2020-08-18;Friend;prevent;32;western;79;Impressionism
88;140;2023-02-08;1057;Martinez-Schmidt;2021-03-11;Strategy;cover;39;hold;54;Urban Culture
88;140;2023-02-08;1057;Martinez-Schmidt;2021-03-11;Strategy;cover;32;western;79;Impressionism
88;146;2021-11-11;2083;Martinez-Schmidt;2021-11-06;Choose;vote;39;hold;54;Urban Culture
88;146;2021-11-11;2083;Martinez-Schmidt;2021-11-06;Choose;vote;32;western;79;Impressionism
88;235;2023-08-13;2109;Martinez-Schmidt;2021-04-01;Down;him;39;hold;54;Urban Culture
88;235;2023-08-13;2109;Martinez-Schmidt;2021-04-01;Down;him;32;western;79;Impressionism
88;258;2024-09-14;146;Martinez-Schmidt;2021-04-12;Enough;buy;39;hold;54;Urban Culture
88;258;2024-09-14;146;Martinez-Schmidt;2021-04-12;Enough;buy;32;western;79;Impressionism
88;269;2023-06-28;3027;Martinez-Schmidt;2020-03-02;But;leg;39;hold;54;Urban Culture
88;269;2023-06-28;3027;Martinez-Schmidt;2020-03-02;But;leg;32;western;79;Impressionism
88;280;2020-12-06;2501;Martinez-Schmidt;2020-01-23;Agree;participant;39;hold;54;Urban Culture
88;280;2020-12-06;2501;Martinez-Schmidt;2020-01-23;Agree;participant;32;western;79;Impressionism
88;309;2023-04-06;877;Martinez-Schmidt;2020-12-25;Wear;radio;39;hold;54;Urban Culture
88;309;2023-04-06;877;Martinez-Schmidt;2020-12-25;Wear;radio;32;western;79;Impressionism
88;323;2020-02-26;4704;Martinez-Schmidt;2020-01-04;Long;serve;39;hold;54;Urban Culture
88;323;2020-02-26;4704;Martinez-Schmidt;2020-01-04;Long;serve;32;western;79;Impressionism
88;405;2023-12-05;4432;Martinez-Schmidt;2020-06-22;Time;sing;39;hold;54;Urban Culture
88;405;2023-12-05;4432;Martinez-Schmidt;2020-06-22;Time;sing;32;western;79;Impressionism
88;423;2025-04-02;506;Martinez-Schmidt;2020-10-08;Arabella;interstellar;39;hold;54;Urban Culture
88;423;2025-04-02;506;Martinez-Schmidt;2020-10-08;Arabella;interstellar;32;western;79;Impressionism
88;484;2020-12-21;252;Martinez-Schmidt;2020-03-25;Maybe;possible;39;hold;54;Urban Culture
88;484;2020-12-21;252;Martinez-Schmidt;2020-03-25;Maybe;possible;32;western;79;Impressionism
88;492;2020-04-01;4307;Martinez-Schmidt;2020-04-01;Staff;treatment;39;hold;54;Urban Culture
88;492;2020-04-01;4307;Martinez-Schmidt;2020-04-01;Staff;treatment;32;western;79;Impressionism
88;532;2024-01-15;687;Martinez-Schmidt;2020-11-23;Time;town;39;hold;54;Urban Culture
88;532;2024-01-15;687;Martinez-Schmidt;2020-11-23;Time;town;32;western;79;Impressionism
88;702;2020-11-02;4968;Martinez-Schmidt;2020-01-23;He;desCribe;39;hold;54;Urban Culture
88;702;2020-11-02;4968;Martinez-Schmidt;2020-01-23;He;desCribe;32;western;79;Impressionism
88;705;2024-12-03;3998;Martinez-Schmidt;2020-01-16;North;door;39;hold;54;Urban Culture
88;705;2024-12-03;3998;Martinez-Schmidt;2020-01-16;North;door;32;western;79;Impressionism
88;739;2023-11-10;1207;Martinez-Schmidt;2020-04-01;Pull;beautiful;39;hold;54;Urban Culture
88;739;2023-11-10;1207;Martinez-Schmidt;2020-04-01;Pull;beautiful;32;western;79;Impressionism
88;772;2024-05-17;4066;Martinez-Schmidt;2020-02-02;Fish;form;39;hold;54;Urban Culture
88;772;2024-05-17;4066;Martinez-Schmidt;2020-02-02;Fish;form;32;western;79;Impressionism
88;848;2021-01-22;854;Martinez-Schmidt;2020-04-28;Piece;particularly;39;hold;54;Urban Culture
88;848;2021-01-22;854;Martinez-Schmidt;2020-04-28;Piece;particularly;32;western;79;Impressionism
88;901;2020-07-26;4465;Martinez-Schmidt;2020-04-07;Cabin;unwise;39;hold;54;Urban Culture
88;901;2020-07-26;4465;Martinez-Schmidt;2020-04-07;Cabin;unwise;32;western;79;Impressionism
88;940;2023-12-29;3816;Martinez-Schmidt;2020-08-08;Natural;wind;39;hold;54;Urban Culture
88;940;2023-12-29;3816;Martinez-Schmidt;2020-08-08;Natural;wind;32;western;79;Impressionism
89;50;2020-08-20;1274;Craig Ltd;2020-01-01;Book;difference;;;;
89;127;2024-05-11;2401;Craig Ltd;2020-08-14;Wait;show;;;;
89;129;2023-01-27;3334;Craig Ltd;2020-01-12;Montain;dew;;;;
89;148;2021-08-10;637;Craig Ltd;2020-01-12;Pm;successful;;;;
89;167;2024-07-14;1998;Craig Ltd;2020-04-15;Happy;land;;;;
89;202;2024-11-06;4909;Craig Ltd;2020-10-20;Number;news;;;;
89;342;2021-08-26;2647;Craig Ltd;2020-09-09;Words;argon;;;;
89;431;2025-05-03;4691;Craig Ltd;2020-04-03;Appear;agency;;;;
89;556;2021-04-02;3391;Craig Ltd;2020-03-08;Prisioners;airway;;;;
89;603;2022-04-01;1071;Craig Ltd;2020-06-05;Golf;racket;;;;
89;672;2025-08-02;3992;Craig Ltd;2020-01-03;Once;yeah;;;;
89;699;2022-03-03;1615;Craig Ltd;2020-02-04;Championship;mender;;;;
89;759;2021-09-24;3111;Craig Ltd;2020-12-04;Once;deep;;;;
89;773;2022-12-17;4761;Craig Ltd;2020-04-22;Topic;wax;;;;
89;941;2020-01-29;1625;Craig Ltd;2020-01-29;However;require;;;;
89;944;2022-12-09;3907;Craig Ltd;2020-01-03;Sort;stage;;;;
89;982;2021-06-01;2946;Craig Ltd;2021-01-25;Operation;time;;;;
90;273;2021-08-12;3556;Ford;2020-01-13;Doctor;admit;;;;
90;419;2025-05-02;2778;Ford;2020-07-13;To;get;;;;
90;434;2020-11-10;2462;Ford;2020-06-04;Fall;huge;;;;
90;502;2021-09-04;2004;Ford;2020-10-13;Yours;pretty;;;;
90;507;2025-03-22;4959;Ford;2020-05-07;Own;line;;;;
90;568;2021-10-10;1951;Ford;2020-03-06;Prepare;great;;;;
90;584;2024-11-14;3143;Ford;2020-03-25;Fish;sea;;;;
90;635;2024-07-03;3088;Ford;2021-06-02;Wild;freeing;;;;
90;645;2024-07-22;833;Ford;2020-04-29;Floret;arsenic;;;;
90;647;2023-05-29;4003;Ford;2020-01-05;Maintain;coach;;;;
90;730;2024-05-14;3335;Ford;2020-06-15;Gin;bleach;;;;
90;786;2022-02-09;1909;Ford;2020-05-06;Move;dream;;;;
90;804;2025-04-03;134;Ford;2020-03-05;Cartoon;wear;;;;
90;868;2022-02-17;3665;Ford;2020-06-06;Egg;swarm;;;;
90;881;2024-06-17;4788;Ford;2020-12-13;Tendril;gossip;;;;
90;886;2024-04-21;4061;Ford;2020-10-15;Some;street;;;;
90;913;2024-09-01;3570;Ford;2020-07-08;Wise;artifact;;;;
90;917;2024-04-08;2760;Ford;2020-05-25;Artificial;insensitive;;;;
90;950;2020-03-17;1022;Ford;2020-03-17;Manuvre;gunpoint;;;;
90;955;2024-04-12;3604;Ford;2020-02-13;Recollection;sugary;;;;
91;28;2026-02-03;4647;Grant-Ortiz;2020-01-04;What;field;;;;
91;38;2024-05-04;4508;Grant-Ortiz;2020-05-06;Land;great;;;;
91;114;2024-10-01;3802;Grant-Ortiz;2020-06-18;Sport;throw;;;;
91;147;2023-09-13;2426;Grant-Ortiz;2020-01-24;Echo;chamber;;;;
91;259;2024-03-20;793;Grant-Ortiz;2020-06-20;Picture;build;;;;
91;324;2021-03-18;4703;Grant-Ortiz;2020-04-11;Daughter;radio;;;;
91;343;2020-01-12;4933;Grant-Ortiz;2020-01-12;Nickle;table;;;;
91;399;2025-01-30;383;Grant-Ortiz;2020-09-09;Home;difficult;;;;
91;473;2021-05-14;3997;Grant-Ortiz;2020-07-24;Not;as;;;;
91;483;2025-03-08;3410;Grant-Ortiz;2021-07-10;Line;than;;;;
91;484;2025-12-01;4405;Grant-Ortiz;2020-03-25;Maybe;possible;;;;
91;542;2025-08-14;3806;Grant-Ortiz;2020-04-25;Yeah;base;;;;
91;578;2022-08-22;1026;Grant-Ortiz;2020-03-10;Stomp;techno;;;;
91;582;2025-02-18;479;Grant-Ortiz;2020-08-05;Adult;mean;;;;
91;756;2022-08-16;4940;Grant-Ortiz;2020-04-15;Audience;election;;;;
91;770;2023-08-06;575;Grant-Ortiz;2020-12-06;Use;reach;;;;
91;778;2020-03-09;3523;Grant-Ortiz;2020-03-09;Friend;do;;;;
91;785;2025-06-08;3675;Grant-Ortiz;2020-05-28;Entire;close;;;;
91;861;2025-03-06;4708;Grant-Ortiz;2020-01-12;Safe;every;;;;
91;966;2024-03-27;2250;Grant-Ortiz;2021-02-14;Palm;stack;;;;
92;24;2024-10-29;4229;Whitehead-Arellano;2021-11-19;Cut;similar;;;;
92;35;2023-07-07;1549;Whitehead-Arellano;2020-12-30;Record;fund;;;;
92;93;2024-11-14;1583;Whitehead-Arellano;2021-04-27;Painting;away;;;;
92;245;2023-10-08;4008;Whitehead-Arellano;2020-01-08;Mill;run;;;;
92;261;2020-10-31;4055;Whitehead-Arellano;2020-02-02;Marathon;mark;;;;
92;283;2021-03-26;2864;Whitehead-Arellano;2020-03-26;Nature;rise;;;;
92;325;2021-06-06;1567;Whitehead-Arellano;2020-12-04;Management;defense;;;;
92;377;2023-04-05;2562;Whitehead-Arellano;2020-04-25;Performance;state;;;;
92;409;2022-10-26;2553;Whitehead-Arellano;2021-04-09;Public;he;;;;
92;434;2021-09-04;4830;Whitehead-Arellano;2020-06-04;Fall;huge;;;;
92;464;2021-12-25;1782;Whitehead-Arellano;2020-05-01;Ground;happen;;;;
92;479;2020-01-28;2900;Whitehead-Arellano;2020-01-28;Foreign;ciao;;;;
92;552;2025-04-27;398;Whitehead-Arellano;2020-08-10;Lead;message;;;;
92;553;2025-01-07;4629;Whitehead-Arellano;2020-12-20;Claim;news;;;;
92;589;2020-07-13;1321;Whitehead-Arellano;2020-07-13;Necessary;far;;;;
92;621;2020-09-15;2254;Whitehead-Arellano;2020-09-15;Countess;title;;;;
92;645;2021-07-21;2071;Whitehead-Arellano;2020-04-29;Floret;arsenic;;;;
92;650;2020-08-13;2030;Whitehead-Arellano;2020-05-07;Perform;entire;;;;
92;753;2025-11-20;3899;Whitehead-Arellano;2020-02-17;Mr;clearly;;;;
92;907;2024-05-10;2223;Whitehead-Arellano;2020-03-22;Public;change;;;;
92;925;2020-04-15;440;Whitehead-Arellano;2020-04-15;Society;ingredient;;;;
93;6;2024-07-05;1291;Harper Group;2020-04-23;Million;attack;;;;
93;202;2022-11-10;1162;Harper Group;2020-10-20;Number;news;;;;
93;300;2025-11-10;2476;Harper Group;2020-05-04;January;sally;;;;
93;323;2025-09-23;1128;Harper Group;2020-01-04;Long;serve;;;;
93;334;2023-11-26;1736;Harper Group;2022-01-29;Build;term;;;;
93;386;2025-03-29;1329;Harper Group;2020-08-02;Test;nothing;;;;
93;436;2021-05-08;1053;Harper Group;2020-05-13;Whatever;every;;;;
93;444;2021-03-16;2095;Harper Group;2020-03-12;Development;despite;;;;
93;445;2021-01-20;4805;Harper Group;2020-06-26;Measure;skin;;;;
93;511;2023-02-28;3164;Harper Group;2020-07-07;Either;much;;;;
93;581;2024-10-31;4451;Harper Group;2020-05-23;Obscene;presley;;;;
93;614;2024-12-19;3759;Harper Group;2022-04-10;Majority;myself;;;;
93;696;2021-10-13;1123;Harper Group;2020-08-31;Fight;into;;;;
93;806;2025-11-15;4575;Harper Group;2021-05-14;Prevent;national;;;;
93;843;2024-05-20;1642;Harper Group;2020-05-26;Service;sense;;;;
93;866;2023-07-19;182;Harper Group;2020-08-31;Factor;physical;;;;
93;900;2021-09-19;4206;Harper Group;2021-04-05;Rule;middle;;;;
93;977;2023-08-17;2358;Harper Group;2020-06-14;Local;look;;;;
93;982;2021-06-27;2205;Harper Group;2021-01-25;Operation;time;;;;
94;34;2024-01-12;4944;Brown PLC;2021-07-02;Movie;picture;161;recent;366;Development and Cultural Studies
94;48;2023-08-13;2380;Brown PLC;2020-05-06;A;job;161;recent;366;Development and Cultural Studies
94;84;2025-09-07;111;Brown PLC;2020-07-16;She;marriage;161;recent;366;Development and Cultural Studies
94;109;2022-02-28;3911;Brown PLC;2020-07-10;Media;purpose;161;recent;366;Development and Cultural Studies
94;338;2024-07-20;556;Brown PLC;2022-06-03;Present;positive;161;recent;366;Development and Cultural Studies
94;366;2022-08-12;1029;Brown PLC;2022-06-03;Eye;Mrs;161;recent;366;Development and Cultural Studies
94;421;2020-06-04;2607;Brown PLC;2020-03-27;Top;finally;161;recent;366;Development and Cultural Studies
94;430;2023-09-27;2460;Brown PLC;2020-04-03;Recent;be;161;recent;366;Development and Cultural Studies
94;436;2021-02-02;4030;Brown PLC;2020-05-13;Whatever;every;161;recent;366;Development and Cultural Studies
94;483;2021-07-10;1481;Brown PLC;2021-07-10;Line;than;161;recent;366;Development and Cultural Studies
94;659;2022-10-30;3229;Brown PLC;2020-01-20;Table;page;161;recent;366;Development and Cultural Studies
94;672;2025-05-20;435;Brown PLC;2020-01-03;Once;yeah;161;recent;366;Development and Cultural Studies
94;887;2023-12-13;765;Brown PLC;2021-01-03;Away;bill;161;recent;366;Development and Cultural Studies
94;918;2023-01-10;3693;Brown PLC;2020-04-16;Social;iniciative;161;recent;366;Development and Cultural Studies
94;958;2022-01-26;1658;Brown PLC;2020-11-29;Mutual;musician;161;recent;366;Development and Cultural Studies
94;972;2022-12-30;3102;Brown PLC;2020-02-14;Snoop;liner;161;recent;366;Development and Cultural Studies
95;77;2023-02-11;4268;Johnson Group;2020-01-29;Help;together;26;TV;366;Development and Cultural Studies
95;77;2023-02-11;4268;Johnson Group;2020-01-29;Help;together;115;suddenly;366;Development and Cultural Studies
95;79;2024-07-11;4855;Johnson Group;2020-06-28;Worry;yard;26;TV;366;Development and Cultural Studies
95;79;2024-07-11;4855;Johnson Group;2020-06-28;Worry;yard;115;suddenly;366;Development and Cultural Studies
95;174;2020-02-02;4181;Johnson Group;2020-02-02;East;something;26;TV;366;Development and Cultural Studies
95;174;2020-02-02;4181;Johnson Group;2020-02-02;East;something;115;suddenly;366;Development and Cultural Studies
95;303;2020-10-05;3901;Johnson Group;2020-10-05;Protocol;seventh;26;TV;366;Development and Cultural Studies
95;303;2020-10-05;3901;Johnson Group;2020-10-05;Protocol;seventh;115;suddenly;366;Development and Cultural Studies
95;334;2023-10-31;1774;Johnson Group;2022-01-29;Build;term;26;TV;366;Development and Cultural Studies
95;334;2023-10-31;1774;Johnson Group;2022-01-29;Build;term;115;suddenly;366;Development and Cultural Studies
95;381;2021-05-11;1447;Johnson Group;2020-02-04;Miles;spider;26;TV;366;Development and Cultural Studies
95;381;2021-05-11;1447;Johnson Group;2020-02-04;Miles;spider;115;suddenly;366;Development and Cultural Studies
95;409;2022-09-14;3928;Johnson Group;2021-04-09;Public;he;26;TV;366;Development and Cultural Studies
95;409;2022-09-14;3928;Johnson Group;2021-04-09;Public;he;115;suddenly;366;Development and Cultural Studies
95;430;2025-01-08;187;Johnson Group;2020-04-03;Recent;be;26;TV;366;Development and Cultural Studies
95;430;2025-01-08;187;Johnson Group;2020-04-03;Recent;be;115;suddenly;366;Development and Cultural Studies
95;621;2022-10-29;3600;Johnson Group;2020-09-15;Countess;title;26;TV;366;Development and Cultural Studies
95;621;2022-10-29;3600;Johnson Group;2020-09-15;Countess;title;115;suddenly;366;Development and Cultural Studies
95;647;2025-08-25;2345;Johnson Group;2020-01-05;Maintain;coach;26;TV;366;Development and Cultural Studies
95;647;2025-08-25;2345;Johnson Group;2020-01-05;Maintain;coach;115;suddenly;366;Development and Cultural Studies
95;724;2020-02-21;4067;Johnson Group;2020-02-21;Reader;bionic;26;TV;366;Development and Cultural Studies
95;724;2020-02-21;4067;Johnson Group;2020-02-21;Reader;bionic;115;suddenly;366;Development and Cultural Studies
95;757;2026-02-01;509;Johnson Group;2021-08-15;Grey;vernacular;26;TV;366;Development and Cultural Studies
95;757;2026-02-01;509;Johnson Group;2021-08-15;Grey;vernacular;115;suddenly;366;Development and Cultural Studies
95;758;2021-06-03;2098;Johnson Group;2021-01-16;Tape;chesnut;26;TV;366;Development and Cultural Studies
95;758;2021-06-03;2098;Johnson Group;2021-01-16;Tape;chesnut;115;suddenly;366;Development and Cultural Studies
95;766;2023-04-06;947;Johnson Group;2020-04-09;Penalty;bind;26;TV;366;Development and Cultural Studies
95;766;2023-04-06;947;Johnson Group;2020-04-09;Penalty;bind;115;suddenly;366;Development and Cultural Studies
95;769;2023-04-02;3855;Johnson Group;2020-01-23;Horse;chives;26;TV;366;Development and Cultural Studies
95;769;2023-04-02;3855;Johnson Group;2020-01-23;Horse;chives;115;suddenly;366;Development and Cultural Studies
95;779;2022-06-10;3214;Johnson Group;2020-02-13;Whole;street;26;TV;366;Development and Cultural Studies
95;779;2022-06-10;3214;Johnson Group;2020-02-13;Whole;street;115;suddenly;366;Development and Cultural Studies
95;814;2025-05-18;979;Johnson Group;2020-05-03;Thrill;proud;26;TV;366;Development and Cultural Studies
95;814;2025-05-18;979;Johnson Group;2020-05-03;Thrill;proud;115;suddenly;366;Development and Cultural Studies
95;820;2024-07-17;2019;Johnson Group;2020-03-16;Red;probably;26;TV;366;Development and Cultural Studies
95;820;2024-07-17;2019;Johnson Group;2020-03-16;Red;probably;115;suddenly;366;Development and Cultural Studies
95;869;2025-08-21;3491;Johnson Group;2020-03-02;Require;herself;26;TV;366;Development and Cultural Studies
95;869;2025-08-21;3491;Johnson Group;2020-03-02;Require;herself;115;suddenly;366;Development and Cultural Studies
95;936;2024-07-07;2803;Johnson Group;2020-02-02;Reaction;fire;26;TV;366;Development and Cultural Studies
95;936;2024-07-07;2803;Johnson Group;2020-02-02;Reaction;fire;115;suddenly;366;Development and Cultural Studies
95;976;2021-03-05;4264;Johnson Group;2020-01-12;Bash;git;26;TV;366;Development and Cultural Studies
95;976;2021-03-05;4264;Johnson Group;2020-01-12;Bash;git;115;suddenly;366;Development and Cultural Studies
95;984;2020-01-04;3109;Johnson Group;2020-01-04;Treatment;stage;26;TV;366;Development and Cultural Studies
95;984;2020-01-04;3109;Johnson Group;2020-01-04;Treatment;stage;115;suddenly;366;Development and Cultural Studies
96;98;2023-03-14;777;Shaffer;2020-04-20;Recent;kind;;;;
96;246;2023-10-03;4092;Shaffer;2020-05-02;Investment;marriage;;;;
96;298;2022-06-29;2061;Shaffer;2021-01-15;Flamenco;december;;;;
96;380;2023-11-13;133;Shaffer;2020-09-08;Note;write;;;;
96;487;2020-07-17;2360;Shaffer;2020-07-17;Become;heavy;;;;
96;509;2022-05-17;4866;Shaffer;2020-06-24;Leave;bone;;;;
96;573;2021-05-19;173;Shaffer;2020-10-28;Drug;father;;;;
96;582;2026-01-13;621;Shaffer;2020-08-05;Adult;mean;;;;
96;623;2025-09-21;3357;Shaffer;2022-05-28;Economy;talker;;;;
96;669;2024-09-28;4438;Shaffer;2021-12-17;Messanger;memory;;;;
96;737;2025-06-06;3562;Shaffer;2020-02-12;Sound;and;;;;
96;818;2021-02-20;690;Shaffer;2020-01-31;Though;difficult;;;;
96;848;2024-04-28;352;Shaffer;2020-04-28;Piece;particularly;;;;
96;905;2020-05-20;1015;Shaffer;2020-01-19;Future;build;;;;
96;984;2020-06-27;4778;Shaffer;2020-01-04;Treatment;stage;;;;
97;4;2020-04-21;4213;Price;2020-04-21;Read;detail;;;;
97;25;2024-05-21;3633;Price;2022-09-04;Upon;sport;;;;
97;72;2022-07-04;4312;Price;2020-02-22;How;white;;;;
97;200;2021-02-23;2254;Price;2021-02-23;Produce;significant;;;;
97;273;2021-11-13;2442;Price;2020-01-13;Doctor;admit;;;;
97;380;2020-09-08;2465;Price;2020-09-08;Note;write;;;;
97;438;2020-03-09;3720;Price;2020-01-13;West;language;;;;
97;499;2020-04-22;4925;Price;2020-03-14;Bone;served;;;;
97;652;2021-10-04;2396;Price;2020-02-18;School;public;;;;
97;673;2021-08-18;4355;Price;2021-08-18;If;need;;;;
97;708;2022-08-13;3041;Price;2020-04-07;Wife;far;;;;
97;815;2026-01-09;3951;Price;2020-10-18;Brush;tool;;;;
97;862;2021-11-13;2393;Price;2021-11-13;Zealous;boil;;;;
97;877;2025-07-27;3665;Price;2020-01-27;Operation;safe;;;;
97;884;2022-06-06;3993;Price;2020-01-29;Bar;opportunity;;;;
98;13;2022-02-21;290;Wright;2020-01-02;Lateral;decaf;;;;
98;19;2020-05-13;1133;Wright;2020-05-13;Ever;hope;;;;
98;70;2020-10-15;1902;Wright;2020-01-15;If;set;;;;
98;80;2024-09-04;3847;Wright;2020-03-29;Repetition;work;;;;
98;177;2024-03-28;4810;Wright;2021-04-21;Second;actually;;;;
98;265;2020-04-19;939;Wright;2020-02-24;Third;girl;;;;
98;275;2024-03-05;4253;Wright;2020-04-19;June;mar;;;;
98;304;2021-07-11;3319;Wright;2021-07-11;Forth;settle;;;;
98;368;2025-11-10;2472;Wright;2020-01-07;Any;important;;;;
98;432;2020-03-28;3439;Wright;2020-03-28;Reality;dip;;;;
98;450;2025-08-17;1389;Wright;2020-02-07;After;billion;;;;
98;461;2024-12-11;2754;Wright;2020-11-03;Issue;one;;;;
98;473;2021-08-13;3108;Wright;2020-07-24;Not;as;;;;
98;496;2024-07-20;3166;Wright;2020-03-11;Lady;dancer;;;;
98;544;2025-06-06;2686;Wright;2020-09-24;He;two;;;;
98;563;2026-02-15;3552;Wright;2020-05-18;Exam;sent;;;;
98;614;2024-04-04;4946;Wright;2022-04-10;Majority;myself;;;;
98;637;2020-10-29;3651;Wright;2020-08-23;Swim;lancelot;;;;
98;810;2023-05-02;1827;Wright;2022-04-12;Difference;remote;;;;
98;973;2025-09-30;151;Wright;2020-05-01;Hub;loot;;;;
99;1;2023-12-22;3857;Solis-Haynes;2020-01-02;Voyeur;sneak;;;;
99;46;2021-02-01;530;Solis-Haynes;2021-01-26;Authority;artist;;;;
99;262;2024-01-01;4816;Solis-Haynes;2020-01-01;Kind;pick;;;;
99;438;2020-11-03;176;Solis-Haynes;2020-01-13;West;language;;;;
99;443;2023-04-12;2072;Solis-Haynes;2020-05-01;How;such;;;;
99;445;2024-11-25;4969;Solis-Haynes;2020-06-26;Measure;skin;;;;
99;452;2025-04-06;4619;Solis-Haynes;2020-02-11;Clearly;message;;;;
99;484;2020-10-04;3072;Solis-Haynes;2020-03-25;Maybe;possible;;;;
99;488;2024-05-04;4863;Solis-Haynes;2020-07-24;Street;its;;;;
99;503;2025-01-31;4324;Solis-Haynes;2020-09-10;Nurse;around;;;;
99;630;2020-07-09;4069;Solis-Haynes;2020-07-09;Glass;landlord;;;;
99;672;2024-03-17;1985;Solis-Haynes;2020-01-03;Once;yeah;;;;
99;712;2023-12-29;1738;Solis-Haynes;2023-03-12;Nation;nip;;;;
99;934;2023-09-27;1781;Solis-Haynes;2021-01-08;itenerant;situationary;;;;
99;957;2023-08-17;4842;Solis-Haynes;2021-04-14;My;morning;;;;
99;959;2025-12-08;4428;Solis-Haynes;2020-05-20;Their;read;;;;
100;6;2023-05-05;4894;Murray and Sons;2020-04-23;Million;attack;;;;
100;20;2020-02-08;2508;Murray and Sons;2020-02-08;Road;though;;;;
100;89;2021-11-08;1174;Murray and Sons;2020-04-08;Involve;term;;;;
100;114;2024-04-19;4308;Murray and Sons;2020-06-18;Sport;throw;;;;
100;141;2022-04-19;2584;Murray and Sons;2021-09-16;King;plot;;;;
100;174;2021-09-25;2604;Murray and Sons;2020-02-02;East;something;;;;
100;271;2021-03-10;2504;Murray and Sons;2021-03-10;Create;garden;;;;
100;271;2022-11-18;4256;Murray and Sons;2021-03-10;Create;garden;;;;
100;288;2022-02-16;923;Murray and Sons;2020-01-31;Sea;understand;;;;
100;374;2022-04-09;3559;Murray and Sons;2020-12-31;Imagine;like;;;;
100;416;2022-06-15;1643;Murray and Sons;2020-03-13;Some;kitchen;;;;
100;459;2023-09-12;1201;Murray and Sons;2020-02-01;Station;suggest;;;;
100;508;2024-05-21;597;Murray and Sons;2020-12-12;Daughter;board;;;;
100;551;2021-10-23;3461;Murray and Sons;2020-03-03;Data;Republican;;;;
100;619;2021-10-04;4296;Murray and Sons;2020-04-14;Silver;earring;;;;
100;688;2023-05-26;2915;Murray and Sons;2020-06-02;Skin;player;;;;
100;703;2023-02-23;3560;Murray and Sons;2020-09-02;Form;fish;;;;
100;737;2025-04-30;2664;Murray and Sons;2020-02-12;Sound;and;;;;
100;740;2021-01-29;3909;Murray and Sons;2020-05-18;Side;ok;;;;
100;764;2022-09-28;813;Murray and Sons;2020-08-04;Laugh;send;;;;
100;779;2025-07-22;3224;Murray and Sons;2020-02-13;Whole;street;;;;
100;828;2021-03-21;1138;Murray and Sons;2021-01-27;Above;five;;;;
100;914;2020-04-30;4212;Murray and Sons;2020-03-27;School;hope;;;;
100;925;2022-08-13;1007;Murray and Sons;2020-04-15;Society;ingredient;;;;
100;978;2025-04-27;1233;Murray and Sons;2021-07-05;Listen;nature;;;;
100;989;2025-04-11;1302;Murray and Sons;2020-04-07;Chair;we;;;;
100;989;2024-03-05;1524;Murray and Sons;2020-04-07;Chair;we;;;;
101;3;2024-04-19;4276;Martin;2021-07-24;Unit;film;;;;
101;69;2020-01-03;226;Martin;2020-01-03;College;doctor;;;;
101;118;2023-09-27;3006;Martin;2021-05-17;Ever;which;;;;
101;119;2023-07-21;1593;Martin;2020-03-31;Although;bring;;;;
